code_commune,commune,population,part_jeunes,part_seniors,indice_jeunesse,annee
62075,Baincthun,1291.0,32.84475760964941,24.265530622059924,1.353556125403253,2017
62076,Bainghen,226.999999999999,33.4862385321101,23.853211009174313,1.403846153846154,2017
62077,Bajus,365.0,37.26027397260274,21.095890410958905,1.7662337662337662,2017
62078,Balinghem,1169.0,38.77442683433798,17.844675116784515,2.172884996817183,2017
62079,Bancourt,86.9999999999996,27.90697674418608,30.232558139534856,0.9230769230769251,2017
62080,Bapaume,3887.0,34.50747888593468,28.921173103192316,1.193156265232054,2017
62081,Baralle,480.0,33.66640933074727,24.00258347299685,1.4026160712500937,2017
62082,Barastre,307.0,42.671009771986974,20.195439739413683,2.1129032258064515,2017
62083,Barlin,7660.99999999997,37.930568413835026,24.84757628478234,1.5265299109702397,2017
62084,Barly,221.0,30.110683999032762,28.590961269357194,1.0531539571320518,2017
62085,Basseux,137.0,24.817518248175183,34.306569343065696,0.723404255319149,2017
62086,Bavincourt,378.0,42.29618750718976,18.447809167800784,2.2927485384559625,2017
62087,Bayenghem-lès-Éperlecques,1009.0,37.82435129740506,17.564870259481026,2.153409090909085,2017
62088,Bayenghem-lès-Seninghem,324.0,35.18518518518518,25.617283950617285,1.3734939759036144,2017
62089,Bazinghen,393.0,33.356625791315366,18.645211142176322,1.789018399253262,2017
62090,Béalencourt,130.0,29.770992366412152,31.297709923664108,0.9512195121951205,2017
62091,Beaudricourt,90.0,34.782608695652115,27.173913043478226,1.2799999999999994,2017
62092,Beaufort-Blavincourt,397.000000000001,29.24381579798738,30.77283231400405,0.9503127791288536,2017
62093,Beaulencourt,234.999999999999,33.04721030042916,20.600858369098702,1.6041666666666663,2017
62094,Beaumerie-Saint-Martin,397.0,36.51579921188141,20.71210008977537,1.7630177072149056,2017
62095,Beaumetz-lès-Aire,239.0,37.65690376569037,24.686192468619247,1.5254237288135593,2017
62096,Beaumetz-lès-Cambrai,581.0,37.734008068083455,21.556325437510914,1.7504842454466378,2017
62097,Beaumetz-lès-Loges,999.0,33.632734530938144,25.848303393213595,1.3011583011583006,2017
62099,Beaurains,5662.0,37.21080874961126,23.610819658139622,1.5760066481547652,2017
62100,Beaurainville,2095.0,33.30049503619475,28.53905324952184,1.166839514438086,2017
62101,Beauvois,142.0,36.23188405797112,19.565217391304436,1.8518518518518492,2017
62102,Bécourt,272.0,41.09090909090908,24.0,1.7121212121212117,2017
62103,Béhagnies,126.0,39.682539682539684,27.77777777777778,1.4285714285714286,2017
62104,Bellebrune,400.0,38.5690475609542,16.506356913409277,2.3366178111429208,2017
62105,Belle-et-Houllefort,560.0,33.92857142857143,24.642857142857146,1.3768115942028984,2017
62106,Bellonne,211.0,25.925925925925924,31.944444444444475,0.8115942028985498,2017
62107,Bénifontaine,355.999999999999,31.953299706361975,24.682425451137238,1.2945769762221537,2017
62108,Berck,14189.0,29.738404794888645,34.57683933616285,0.8600671827105425,2017
62109,Bergueneuse,218.000000000001,34.56221198156682,29.032258064516103,1.1904761904761914,2017
62111,Berlencourt-le-Cauroy,275.0,39.402080218316726,24.66194409719668,1.597687516565069,2017
62112,Berles-au-Bois,515.0,32.23300970873787,27.96116504854369,1.1527777777777777,2017
62113,Berles-Monchel,488.0,36.0655737704918,22.131147540983605,1.6296296296296295,2017
62114,Bermicourt,165.0,32.72727272727273,27.878787878787882,1.173913043478261,2017
62115,Berneville,480.0,31.276595744680808,27.02127659574466,1.1574803149606294,2017
62116,Bernieulles,184.0,34.59459459459456,29.72972972972977,1.163636363636361,2017
62117,Bertincourt,918.0,37.36383442265795,24.074074074074073,1.5520361990950227,2017
62118,Béthonsart,147.0,33.333333333333265,20.833333333333293,1.5999999999999999,2017
62119,Béthune,24895.0,39.56206781390078,23.657956664840192,1.6722521042020861,2017
62120,Beugin,471.000000000002,32.11991434689509,26.766595289079238,1.2000000000000004,2017
62121,Beugnâtre,170.0,42.94117647058823,14.705882352941178,2.92,2017
62122,Beugny,376.000000000001,36.414565826330566,24.649859943977624,1.4772727272727268,2017
62123,Beussent,548.0,35.250463821892446,25.231910946196674,1.3970588235294135,2017
62124,Beutin,465.999999999999,40.57479017339106,17.54997879375711,2.311956649647027,2017
62125,Beuvrequen,456.999999999999,34.657206436981916,22.795782056969802,1.5203341719257,2017
62126,Beuvry,9442.00000000002,35.35630004176692,26.310070830968503,1.3438314274756906,2017
62127,Bezinghem,362.999999999999,41.94983981263248,19.723060297674408,2.1269437490681344,2017
62128,Biache-Saint-Vaast,4082.99999999999,35.47177713583274,23.95369032783328,1.480848113604269,2017
62129,Biefvillers-lès-Bapaume,94.0,30.208333333333297,28.124999999999968,1.0740740740740742,2017
62130,Bienvillers-au-Bois,643.0,35.45878693623639,26.905132192846033,1.3179190751445087,2017
